restaurant_id,restaurant_name,country,month,amount,number_of_guests,number_of_bookings
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2008_07,52.24,11,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2008_08,135.81,15,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2008_09,67.78,2,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2008_10,332.08000000000004,6,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2008_11,153.45,7,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2008_12,139.13,11,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_01,197.69,9,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_02,225.39,15,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_03,138.74,13,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_04,186.72,12,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_05,93.41,10,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_06,447.16999999999996,41,4
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_07,131.1,7,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_08,283.95,14,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_09,68.96,10,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2009_10,38.81,8,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2010_01,20.2,1,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2010_03,212.56,20,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2010_04,33.93,5,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2010_05,230.62,21,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2010_06,194.56,4,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2010_09,175.61,7,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2010_10,109.27,4,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2010_11,387.6,23,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2010_12,263.11,15,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2011_01,222.91,9,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2011_02,495.03,36,4
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2011_04,160.99,10,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2011_05,138.35,11,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2011_07,79.87,12,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2011_08,509.37,35,5
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2011_10,160.2,18,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2011_11,337.28999999999996,25,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2011_12,129.58,10,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_02,61.13,8,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_03,450.92,26,5
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_05,184.86,6,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_06,50.28,9,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_07,122.85,3,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_08,85.53,2,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_09,163.55,23,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_10,299.13,20,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_11,75.24,3,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2012_12,18.84,1,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2013_02,450.49999999999994,25,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2013_04,36.01,11,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2013_06,398.93,28,4
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2013_07,125.42,4,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2013_08,395.27,24,5
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2013_09,363.7,23,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2013_10,90.36,8,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2013_12,44.41,5,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2014_01,145.09,3,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2014_03,174.41,12,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2014_04,458.92,27,4
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2014_05,209.75,6,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2014_06,71.17,14,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2014_07,284.92999999999995,15,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2014_08,94.98,8,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2014_11,155.72,17,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_02,398.65000000000003,14,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_03,192.91,5,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_04,253.82999999999998,23,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_05,367.95,19,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_06,138.48,1,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_07,261.82,5,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_08,27.11,6,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_09,88.59,2,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_10,139.29,15,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_11,77.28,7,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2015_12,186.17,9,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2016_01,360.71999999999997,18,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2016_02,31.6,11,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2016_03,466.93000000000006,19,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2016_04,261.21999999999997,23,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2016_06,234.2,13,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2016_08,70.74,8,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2017_02,322.69,17,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2017_04,114.84,15,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2017_05,21.83,5,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2017_06,142.43,18,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2017_07,110.29,11,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2017_09,33.49,7,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2017_10,45.1,17,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2017_12,41.1,3,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2018_01,202.55,16,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2018_02,54.43,2,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2018_03,251.60999999999999,21,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2018_05,81.17,12,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2018_07,345.39,26,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2018_08,29.25,9,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2018_09,543.5899999999999,23,4
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2018_11,305.90999999999997,18,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2018_12,189.04,8,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2019_01,193.62,7,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2019_02,117.5,3,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2019_03,119.2,4,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2019_04,247.01,28,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2019_05,151.41,8,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2019_06,335.16,21,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2019_10,353.56,22,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2019_11,160.38,13,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2019_12,82.29,9,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_01,27.95,10,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_02,117.68,9,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_03,180.24,10,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_04,489.58,24,3
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_05,254.45,13,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_07,139.99,2,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_09,154.83999999999997,14,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_10,220.03,20,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_11,110.53,12,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2020_12,220.81,6,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2021_01,565.36,24,4
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2021_02,195.21,10,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2021_04,140.3,12,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2021_06,151.42,8,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2021_07,182.16,4,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2021_08,196.63,11,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2021_10,41.44,12,1
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2021_11,275.03,11,2
2956247b-9326-4375-a264-facbc175711a,NH Hoteles,España,2021_12,61.34,5,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_01,233.11,31,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_02,364.0,49,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_03,671.4,35,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_04,41.36,1,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_05,224.81,16,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_06,140.81,25,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_07,654.43,46,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_08,480.89,31,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_09,602.6,26,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_10,157.53,11,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_11,438.47,15,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2000_12,157.38,16,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_01,361.18000000000006,20,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_02,222.44,10,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_03,284.66999999999996,14,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_04,380.25,12,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_05,693.17,61,9
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_06,519.9300000000001,36,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_07,308.72,14,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_08,436.97,40,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_09,74.11,2,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_10,753.4100000000001,42,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_11,815.5600000000001,54,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2001_12,618.24,24,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_01,209.73999999999998,25,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_02,557.6800000000001,42,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_03,339.07000000000005,25,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_04,153.98000000000002,21,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_05,220.62,30,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_06,467.73,15,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_07,386.92999999999995,26,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_08,532.63,42,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_09,268.41999999999996,10,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_10,728.01,30,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_11,411.23,30,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2002_12,273.24,13,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_01,509.24,21,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_02,834.98,59,7
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_03,83.1,14,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_04,386.19,7,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_05,336.37,15,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_06,397.3,23,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_08,272.58,5,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_09,349.07,13,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_10,194.95000000000002,11,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_11,573.5899999999999,19,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2003_12,725.14,48,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_01,463.36,33,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_02,574.21,24,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_03,306.66999999999996,15,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_04,228.22,13,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_05,806.6400000000001,24,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_06,333.0,17,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_07,161.97,15,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_08,316.23,24,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_09,158.33,17,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_10,135.46,18,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_11,708.4300000000001,45,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2004_12,175.51,1,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_01,127.36,7,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_02,291.82,15,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_03,222.65,20,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_04,437.30999999999995,29,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_05,420.2,29,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_06,410.18,29,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_07,761.23,44,7
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_08,527.22,14,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_09,429.48,29,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_10,271.45,31,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_11,498.4699999999999,49,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2005_12,582.04,40,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_01,304.15,20,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_02,483.21000000000004,24,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_03,363.23,16,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_04,370.52,18,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_05,454.10999999999996,40,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_06,178.70000000000002,12,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_07,45.55,15,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_08,203.54000000000002,18,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_09,43.53,9,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_10,1023.6200000000001,35,7
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_11,374.17,45,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2006_12,74.01,9,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_01,107.55,7,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_02,611.35,26,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_03,84.19999999999999,18,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_04,255.91000000000003,3,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_05,798.3,51,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_06,395.33000000000004,39,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_07,263.71000000000004,22,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_08,55.54,8,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_09,205.95000000000002,25,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_10,507.34999999999997,32,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_11,367.93,32,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2007_12,799.58,42,8
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_01,281.12,8,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_02,816.96,20,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_03,212.65,28,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_04,494.38,16,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_05,130.51,11,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_06,708.1099999999999,30,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_07,544.42,42,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_09,661.8599999999999,28,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_10,885.9,58,7
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_11,231.98000000000002,8,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2008_12,388.48,33,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_01,345.41999999999996,23,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_02,280.16999999999996,25,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_03,526.64,30,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_04,236.14999999999998,11,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_05,941.67,36,7
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_06,340.40999999999997,22,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_07,455.4,25,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_08,186.06,7,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_09,291.14,20,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_10,673.01,42,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_11,474.01,24,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2009_12,448.24,24,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_01,582.11,38,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_02,658.5,45,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_03,224.07,14,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_04,260.15,19,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_05,469.03,42,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_06,337.47,32,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_07,390.69,29,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_08,311.01,13,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_09,190.75,11,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_10,226.93,18,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_11,656.77,28,4
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2010_12,156.92,11,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2011_01,111.14,8,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2011_02,461.79999999999995,33,5
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2011_03,163.79999999999998,17,2
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2011_04,198.27,1,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2011_05,354.25,12,3
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2011_06,463.74999999999994,33,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2011_08,105.17,11,1
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2011_09,977.9599999999999,33,6
2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),United Kingdom,2011_10,424.59000000000003,10,3
